20230308133818570811,1073744243,0,2,0,3758096384,False,0,黒渦団の兵卒,6100,6100,126.0708,735.6196,23.2013779,-4.79221344e-05,788,5750,5750,35,1273,65535,65535,0,0,0,None
20230308133818570811,1073748480,0,2,0,3758096384,False,0,ファイアフライ,217,217,248.462646,769.8634,6.22856474,-0.0127036572,306,660,660,11,129,65535,65535,0,0,0,None
20230308133818570811,1073744181,0,2,0,3758096384,False,0,ファイアフライ,217,217,243.920486,767.6545,6.265606,2.25982738,306,660,660,11,129,65535,65535,0,0,0,None
20230308133818575811,268783742,0,1,0,0,False,20,RedmoonRynde,62397,62397,211.602417,665.785461,14.0958624,1.661381,0,10000,10000,90,0,59,59,0,0,0,Ifrit
20230308133818575811,1073744243,0,2,0,3758096384,False,0,黒渦団の兵卒,6100,6100,126.0708,735.6196,23.2013779,-4.79221344e-05,788,5750,5750,35,1273,65535,65535,0,0,0,None
20230308133818575811,1073748480,0,2,0,3758096384,False,0,ファイアフライ,217,217,248.462646,769.8634,6.22856474,-0.0127036572,306,660,660,11,129,65535,65535,0,0,0,None
20230308133818575811,1073744181,0,2,0,3758096384,False,0,ファイアフライ,217,217,243.939087,767.6391,6.265606,2.25982738,306,660,660,11,129,65535,65535,0,0,0,None
20230308133818581810,268783742,0,1,0,0,False,20,RedmoonRynde,62397,62397,211.602417,665.785461,14.0958624,1.661381,0,10000,10000,90,0,59,59,0,0,0,Ifrit
20230308133818581810,1073744243,0,2,0,3758096384,False,0,黒渦団の兵卒,6100,6100,126.0708,735.6196,23.2013779,-4.79221344e-05,788,5750,5750,35,1273,65535,65535,0,0,0,None
20230308133818581810,1073748480,0,2,0,3758096384,False,0,ファイアフライ,217,217,248.462646,769.8634,6.22856474,-0.0127036572,306,660,660,11,129,65535,65535,0,0,0,None
20230308133818581810,1073744181,0,2,0,3758096384,False,0,ファイアフライ,217,217,243.939087,767.6391,6.265606,2.25982738,306,660,660,11,129,65535,65535,0,0,0,None
20230308133818587811,268783742,0,1,0,0,False,20,RedmoonRynde,62397,62397,211.602417,665.785461,14.0958624,1.661381,0,10000,10000,90,0,59,59,0,0,0,Ifrit
20230308133818587811,1073744243,0,2,0,3758096384,False,0,黒渦団の兵卒,6100,6100,126.0708,735.6196,23.2013779,-4.79221344e-05,788,5750,5750,35,1273,65535,65535,0,0,0,None
20230308133818587811,1073748480,0,2,0,3758096384,False,0,ファイアフライ,217,217,248.462646,769.8634,6.22856474,-0.0127036572,306,660,660,11,129,65535,65535,0,0,0,None
20230308133818587811,1073744181,0,2,0,3758096384,False,0,ファイアフライ,217,217,243.958481,767.623047,6.265606,2.25982738,306,660,660,11,129,65535,65535,0,0,0,None
20230308133818593809,268783742,0,1,0,0,False,20,RedmoonRynde,62397,62397,211.602417,665.785461,14.0958624,1.661381,0,10000,10000,90,0,59,59,0,0,0,Ifrit
20230308133818593809,1073744243,0,2,0,3758096384,False,0,黒渦団の兵卒,6100,6100,126.0708,735.6196,23.2013779,-4.79221344e-05,788,5750,5750,35,1273,65535,65535,0,0,0,None
20230308133818593809,1073748480,0,2,0,3758096384,False,0,ファイアフライ,217,217,248.462646,769.8634,6.22856474,-0.0127036572,306,660,660,11,129,65535,65535,0,0,0,None
20230308133818593809,1073744181,0,2,0,3758096384,False,0,ファイアフライ,217,217,243.958481,767.623047,6.265606,2.25982738,306,660,660,11,129,65535,65535,0,0,0,None
20230308133818600322,268783742,0,1,0,0,False,20,RedmoonRynde,62397,62397,211.602417,665.785461,14.0958624,1.661381,0,10000,10000,90,0,59,59,0,0,0,Ifrit
20230308133818600322,1073744243,0,2,0,3758096384,False,0,黒渦団の兵卒,6100,6100,126.0708,735.6196,23.2013779,-4.79221344e-05,788,5750,5750,35,1273,65535,65535,0,0,0,None
20230308133818600322,1073748480,0,2,0,3758096384,False,0,ファイアフライ,217,217,248.462646,769.8634,6.22856474,-0.0127036572,306,660,660,11,129,65535,65535,0,0,0,None
20230308133818600322,1073744181,0,2,0,3758096384,False,0,ファイアフライ,217,217,243.976486,767.608154,6.265606,2.25982738,306,660,660,11,129,65535,65535,0,0,0,None
20230308133818605322,268783742,0,1,0,0,False,20,RedmoonRynde,62397,62397,211.602417,665.785461,14.0958624,1.661381,0,10000,10000,90,0,59,59,0,0,0,Ifrit
20230308133818605322,1073744243,0,2,0,3758096384,False,0,黒渦団の兵卒,6100,6100,126.0708,735.6196,23.2013779,-4.79221344e-05,788,5750,5750,35,1273,65535,65535,0,0,0,None
20230308133818605322,1073748480,0,2,0,3758096384,False,0,ファイアフライ,217,217,248.462646,769.8634,6.22856474,-0.0127036572,306,660,660,11,129,65535,65535,0,0,0,None
20230308133818605322,1073744181,0,2,0,3758096384,False,0,ファイアフライ,217,217,243.976486,767.608154,6.265606,2.25982738,306,660,660,11,129,65535,65535,0,0,0,None
20230308133818610833,268783742,0,1,0,0,False,20,RedmoonRynde,62397,62397,211.602417,665.785461,14.0958624,1.661381,0,10000,10000,90,0,59,59,0,0,0,Ifrit
20230308133818610833,1073744243,0,2,0,3758096384,False,0,黒渦団の兵卒,6100,6100,126.0708,735.6196,23.2013779,-4.79221344e-05,788,5750,5750,35,1273,65535,65535,0,0,0,None
20230308133818610833,1073748480,0,2,0,3758096384,False,0,ファイアフライ,217,217,248.462646,769.8634,6.22856474,-0.0127036572,306,660,660,11,129,65535,65535,0,0,0,None
20230308133818610833,1073744181,0,2,0,3758096384,False,0,ファイアフライ,217,217,243.99176,767.5955,6.265606,2.25982738,306,660,660,11,129,65535,65535,0,0,0,None
20230308133818616833,268783742,0,1,0,0,False,20,RedmoonRynde,62397,62397,211.602417,665.785461,14.0958624,1.661381,0,10000,10000,90,0,59,59,0,0,0,Ifrit
20230308133818616833,1073744243,0,2,0,3758096384,False,0,黒渦団の兵卒,6100,6100,126.0708,735.6196,23.2013779,-4.79221344e-05,788,5750,5750,35,1273,65535,65535,0,0,0,None
20230308133818616833,1073748480,0,2,0,3758096384,False,0,ファイアフライ,217,217,248.462646,769.8634,6.22856474,-0.0127036572,306,660,660,11,129,65535,65535,0,0,0,None
20230308133818616833,1073744181,0,2,0,3758096384,False,0,ファイアフライ,217,217,243.99176,767.5955,6.265606,2.25982738,306,660,660,11,129,65535,65535,0,0,0,None
20230308133818623834,268783742,0,1,0,0,False,20,RedmoonRynde,62397,62397,211.602417,665.785461,14.0958624,1.661381,0,10000,10000,90,0,59,59,0,0,0,Ifrit
20230308133818623834,1073744243,0,2,0,3758096384,False,0,黒渦団の兵卒,6100,6100,126.0708,735.6196,23.2013779,-4.79221344e-05,788,5750,5750,35,1273,65535,65535,0,0,0,None
20230308133818623834,1073748480,0,2,0,3758096384,False,0,ファイアフライ,217,217,248.462646,769.8634,6.22856474,-0.0127036572,306,660,660,11,129,65535,65535,0,0,0,None
20230308133818623834,1073744181,0,2,0,3758096384,False,0,ファイアフライ,217,217,244.011841,767.5789,6.265606,2.25982738,306,660,660,11,129,65535,65535,0,0,0,None
20230308133818630834,268783742,0,1,0,0,False,20,RedmoonRynde,62397,62397,211.602417,665.785461,14.0958624,1.661381,0,10000,10000,90,0,59,59,0,0,0,Ifrit
20230308133818630834,1073744243,0,2,0,3758096384,False,0,黒渦団の兵卒,6100,6100,126.0708,735.6196,23.2013779,-4.79221344e-05,788,5750,5750,35,1273,65535,65535,0,0,0,None
20230308133818630834,1073748480,0,2,0,3758096384,False,0,ファイアフライ,217,217,248.462646,769.8634,6.22856474,-0.0127036572,306,660,660,11,129,65535,65535,0,0,0,None
20230308133818630834,1073744181,0,2,0,3758096384,False,0,ファイアフライ,217,217,244.027512,767.5659,6.265606,2.25982738,306,660,660,11,129,65535,65535,0,0,0,None
20230308133818637833,268783742,0,1,0,0,False,20,RedmoonRynde,62397,62397,211.602417,665.785461,14.0958624,1.661381,0,10000,10000,90,0,59,59,0,0,0,Ifrit
20230308133818637833,1073744243,0,2,0,3758096384,False,0,黒渦団の兵卒,6100,6100,126.0708,735.6196,23.2013779,-4.79221344e-05,788,5750,5750,35,1273,65535,65535,0,0,0,None
20230308133818637833,1073748480,0,2,0,3758096384,False,0,ファイアフライ,217,217,248.462646,769.8634,6.22856474,-0.0127036572,306,660,660,11,129,65535,65535,0,0,0,None
20230308133818637833,1073744181,0,2,0,3758096384,False,0,ファイアフライ,217,217,244.027512,767.5659,6.265606,2.25982738,306,660,660,11,129,65535,65535,0,0,0,None
20230308133818644836,268783742,0,1,0,0,False,20,RedmoonRynde,62397,62397,211.602417,665.785461,14.0958624,1.661381,0,10000,10000,90,0,59,59,0,0,0,Ifrit
20230308133818644836,1073744243,0,2,0,3758096384,False,0,黒渦団の兵卒,6100,6100,126.0708,735.6196,23.2013779,-4.79221344e-05,788,5750,5750,35,1273,65535,65535,0,0,0,None
20230308133818644836,1073748480,0,2,0,3758096384,False,0,ファイアフライ,217,217,248.462646,769.8634,6.22856474,-0.0127036572,306,660,660,11,129,65535,65535,0,0,0,None
20230308133818644836,1073744181,0,2,0,3758096384,False,0,ファイアフライ,217,217,244.045517,767.551,6.265606,2.25982738,306,660,660,11,129,65535,65535,0,0,0,None
20230308133818650834,268783742,0,1,0,0,False,20,RedmoonRynde,62397,62397,211.602417,665.785461,14.0958624,1.661381,0,10000,10000,90,0,59,59,0,0,0,Ifrit
20230308133818650834,1073744243,0,2,0,3758096384,False,0,黒渦団の兵卒,6100,6100,126.0708,735.6196,23.2013779,-4.79221344e-05,788,5750,5750,35,1273,65535,65535,0,0,0,None
20230308133818650834,1073748480,0,2,0,3758096384,False,0,ファイアフライ,217,217,248.462646,769.8634,6.22856474,-0.0127036572,306,660,660,11,129,65535,65535,0,0,0,None
20230308133818650834,1073744181,0,2,0,3758096384,False,0,ファイアフライ,217,217,244.045517,767.551,6.265606,2.25982738,306,660,660,11,129,65535,65535,0,0,0,None
20230308133818656833,268783742,0,1,0,0,False,20,RedmoonRynde,62397,62397,211.602417,665.785461,14.0958624,1.661381,0,10000,10000,90,0,59,59,0,0,0,Ifrit
20230308133818656833,1073744243,0,2,0,3758096384,False,0,黒渦団の兵卒,6100,6100,126.0708,735.6196,23.2013779,-4.79221344e-05,788,5750,5750,35,1273,65535,65535,0,0,0,None
20230308133818656833,1073748480,0,2,0,3758096384,False,0,ファイアフライ,217,217,248.462646,769.8634,6.22856474,-0.0127036572,306,660,660,11,129,65535,65535,0,0,0,None
20230308133818656833,1073744181,0,2,0,3758096384,False,0,ファイアフライ,217,217,244.064514,767.5353,6.265606,2.25982738,306,660,660,11,129,65535,65535,0,0,0,None
20230308133818662833,268783742,0,1,0,0,False,20,RedmoonRynde,62397,62397,211.602417,665.785461,14.0958624,1.661381,0,10000,10000,90,0,59,59,0,0,0,Ifrit
20230308133818662833,1073744243,0,2,0,3758096384,False,0,黒渦団の兵卒,6100,6100,126.0708,735.6196,23.2013779,-4.79221344e-05,788,5750,5750,35,1273,65535,65535,0,0,0,None
20230308133818662833,1073748480,0,2,0,3758096384,False,0,ファイアフライ,217,217,248.462646,769.8634,6.22856474,-0.0127036572,306,660,660,11,129,65535,65535,0,0,0,None
20230308133818662833,1073744181,0,2,0,3758096384,False,0,ファイアフライ,217,217,244.081421,767.52124,6.25205135,2.25982738,306,660,660,11,129,65535,65535,0,0,0,None
20230308133818667835,268783742,0,1,0,0,False,20,RedmoonRynde,62397,62397,211.602417,665.785461,14.0958624,1.661381,0,10000,10000,90,0,59,59,0,0,0,Ifrit
20230308133818667835,1073744243,0,2,0,3758096384,False,0,黒渦団の兵卒,6100,6100,126.0708,735.6196,23.2013779,-4.79221344e-05,788,5750,5750,35,1273,65535,65535,0,0,0,None
20230308133818667835,1073748480,0,2,0,3758096384,False,0,ファイアフライ,217,217,248.462646,769.8634,6.22856474,-0.0127036572,306,660,660,11,129,65535,65535,0,0,0,None
20230308133818667835,1073744181,0,2,0,3758096384,False,0,ファイアフライ,217,217,244.081421,767.52124,6.25205135,2.25982738,306,660,660,11,129,65535,65535,0,0,0,None
20230308133818673835,268783742,0,1,0,0,False,20,RedmoonRynde,62397,62397,211.602417,665.785461,14.0958624,1.661381,0,10000,10000,90,0,59,59,0,0,0,Ifrit
20230308133818673835,1073744243,0,2,0,3758096384,False,0,黒渦団の兵卒,6100,6100,126.0708,735.6196,23.2013779,-4.79221344e-05,788,5750,5750,35,1273,65535,65535,0,0,0,None
20230308133818673835,1073748480,0,2,0,3758096384,False,0,ファイアフライ,217,217,248.462646,769.8634,6.22856474,-0.0127036572,306,660,660,11,129,65535,65535,0,0,0,None
20230308133818673835,1073744181,0,2,0,3758096384,False,0,ファイアフライ,217,217,244.096878,767.5084,6.252213,2.25982738,306,660,660,11,129,65535,65535,0,0,0,None
20230308133818679834,268783742,0,1,0,0,False,20,RedmoonRynde,62397,62397,211.602417,665.785461,14.0958624,1.661381,0,10000,10000,90,0,59,59,0,0,0,Ifrit
20230308133818679834,1073744243,0,2,0,3758096384,False,0,黒渦団の兵卒,6100,6100,126.0708,735.6196,23.2013779,-4.79221344e-05,788,5750,5750,35,1273,65535,65535,0,0,0,None
20230308133818679834,1073748480,0,2,0,3758096384,False,0,ファイアフライ,217,217,248.462646,769.8634,6.22856474,-0.0127036572,306,660,660,11,129,65535,65535,0,0,0,None
20230308133818679834,1073744181,0,2,0,3758096384,False,0,ファイアフライ,217,217,244.096878,767.5084,6.252213,2.25982738,306,660,660,11,129,65535,65535,0,0,0,None
20230308133818685836,268783742,0,1,0,0,False,20,RedmoonRynde,62397,62397,211.602417,665.785461,14.0958624,1.661381,0,10000,10000,90,0,59,59,0,0,0,Ifrit
20230308133818685836,1073744243,0,2,0,3758096384,False,0,黒渦団の兵卒,6100,6100,126.0708,735.6196,23.2013779,-4.79221344e-05,788,5750,5750,35,1273,65535,65535,0,0,0,None
20230308133818685836,1073748480,0,2,0,3758096384,False,0,ファイアフライ,217,217,248.462646,769.8634,6.22856474,-0.0127036572,306,660,660,11,129,65535,65535,0,0,0,None
20230308133818685836,1073744181,0,2,0,3758096384,False,0,ファイアフライ,217,217,244.113937,767.494263,6.25239134,2.25982738,306,660,660,11,129,65535,65535,0,0,0,None
20230308133818691832,268783742,0,1,0,0,False,20,RedmoonRynde,62397,62397,211.602417,665.785461,14.0958624,1.661381,0,10000,10000,90,0,59,59,0,0,0,Ifrit
20230308133818691832,1073744243,0,2,0,3758096384,False,0,黒渦団の兵卒,6100,6100,126.0708,735.6196,23.2013779,-4.79221344e-05,788,5750,5750,35,1273,65535,65535,0,0,0,None
20230308133818691832,1073748480,0,2,0,3758096384,False,0,ファイアフライ,217,217,248.462646,769.8634,6.22856474,-0.0127036572,306,660,660,11,129,65535,65535,0,0,0,None
20230308133818691832,1073744181,0,2,0,3758096384,False,0,ファイアフライ,217,217,244.128769,767.482,6.25254631,2.25982738,306,660,660,11,129,65535,65535,0,0,0,None
20230308133818696833,268783742,0,1,0,0,False,20,RedmoonRynde,62397,62397,211.602417,665.785461,14.0958624,1.661381,0,10000,10000,90,0,59,59,0,0,0,Ifrit
20230308133818696833,1073744243,0,2,0,3758096384,False,0,黒渦団の兵卒,6100,6100,126.0708,735.6196,23.2013779,-4.79221344e-05,788,5750,5750,35,1273,65535,65535,0,0,0,None
20230308133818696833,1073748480,0,2,0,3758096384,False,0,ファイアフライ,217,217,248.462646,769.8634,6.22856474,-0.0127036572,306,660,660,11,129,65535,65535,0,0,0,None
20230308133818696833,1073744181,0,2,0,3758096384,False,0,ファイアフライ,217,217,244.128769,767.482,6.25254631,2.25982738,306,660,660,11,129,65535,65535,0,0,0,None
20230308133818703349,268783742,0,1,0,0,False,20,RedmoonRynde,62397,62397,211.602417,665.785461,14.0958624,1.661381,0,10000,10000,90,0,59,59,0,0,0,Ifrit
20230308133818703349,1073744243,0,2,0,3758096384,False,0,黒渦団の兵卒,6100,6100,126.0708,735.6196,23.2013779,-4.79221344e-05,788,5750,5750,35,1273,65535,65535,0,0,0,None
20230308133818703349,1073748480,0,2,0,3758096384,False,0,ファイアフライ,217,217,248.462646,769.8634,6.22856474,-0.0127036572,306,660,660,11,129,65535,65535,0,0,0,None
20230308133818703349,1073744181,0,2,0,3758096384,False,0,ファイアフライ,217,217,244.145538,767.4681,6.25272131,2.25982738,306,660,660,11,129,65535,65535,0,0,0,None
20230308133818708348,268783742,0,1,0,0,False,20,RedmoonRynde,62397,62397,211.602417,665.785461,14.0958624,1.661381,0,10000,10000,90,0,59,59,0,0,0,Ifrit
20230308133818708348,1073744243,0,2,0,3758096384,False,0,黒渦団の兵卒,6100,6100,126.0708,735.6196,23.2013779,-4.79221344e-05,788,5750,5750,35,1273,65535,65535,0,0,0,None
20230308133818708348,1073748480,0,2,0,3758096384,False,0,ファイアフライ,217,217,248.462646,769.8634,6.22856474,-0.0127036572,306,660,660,11,129,65535,65535,0,0,0,None
20230308133818708348,1073744181,0,2,0,3758096384,False,0,ファイアフライ,217,217,244.159882,767.4562,6.252871,2.25982738,306,660,660,11,129,65535,65535,0,0,0,None
20230308133818714348,268783742,0,1,0,0,False,20,RedmoonRynde,62397,62397,211.602417,665.785461,14.0958624,1.661381,0,10000,10000,90,0,59,59,0,0,0,Ifrit
20230308133818714348,1073744243,0,2,0,3758096384,False,0,黒渦団の兵卒,6100,6100,126.0708,735.6196,23.2013779,-4.79221344e-05,788,5750,5750,35,1273,65535,65535,0,0,0,None
20230308133818714348,1073748480,0,2,0,3758096384,False,0,ファイアフライ,217,217,248.462646,769.8634,6.22856474,-0.0127036572,306,660,660,11,129,65535,65535,0,0,0,None
20230308133818714348,1073744181,0,2,0,3758096384,False,0,ファイアフライ,217,217,244.159882,767.4562,6.252871,2.25982738,306,660,660,11,129,65535,65535,0,0,0,None
20230308133818719864,268783742,0,1,0,0,False,20,RedmoonRynde,62397,62397,211.602417,665.785461,14.0958624,1.661381,0,10000,10000,90,0,59,59,0,0,0,Ifrit
20230308133818719864,1073744243,0,2,0,3758096384,False,0,黒渦団の兵卒,6100,6100,126.0708,735.6196,23.2013779,-4.79221344e-05,788,5750,5750,35,1273,65535,65535,0,0,0,None
20230308133818719864,1073748480,0,2,0,3758096384,False,0,ファイアフライ,217,217,248.462646,769.8634,6.22856474,-0.0127036572,306,660,660,11,129,65535,65535,0,0,0,None
20230308133818719864,1073744181,0,2,0,3758096384,False,0,ファイアフライ,217,217,244.174683,767.4439,6.25302553,2.25982738,306,660,660,11,129,65535,65535,0,0,0,None
20230308133818724861,268783742,0,1,0,0,False,20,RedmoonRynde,62397,62397,211.602417,665.785461,14.0958624,1.661381,0,10000,10000,90,0,59,59,0,0,0,Ifrit
20230308133818724861,1073744243,0,2,0,3758096384,False,0,黒渦団の兵卒,6100,6100,126.0708,735.6196,23.2013779,-4.79221344e-05,788,5750,5750,35,1273,65535,65535,0,0,0,None
20230308133818724861,1073748480,0,2,0,3758096384,False,0,ファイアフライ,217,217,248.462646,769.8634,6.22856474,-0.0127036572,306,660,660,11,129,65535,65535,0,0,0,None
20230308133818724861,1073744181,0,2,0,3758096384,False,0,ファイアフライ,217,217,244.174683,767.4439,6.25302553,2.25982738,306,660,660,11,129,65535,65535,0,0,0,None
20230308133818730862,268783742,0,1,0,0,False,20,RedmoonRynde,62397,62397,211.602417,665.785461,14.0958624,1.661381,0,10000,10000,90,0,59,59,0,0,0,Ifrit
20230308133818730862,1073744243,0,2,0,3758096384,False,0,黒渦団の兵卒,6100,6100,126.0708,735.6196,23.2013779,-4.79221344e-05,788,5750,5750,35,1273,65535,65535,0,0,0,None
20230308133818730862,1073748480,0,2,0,3758096384,False,0,ファイアフライ,217,217,248.462646,769.8634,6.22856474,-0.0127036572,306,660,660,11,129,65535,65535,0,0,0,None
20230308133818730862,1073744181,0,2,0,3758096384,False,0,ファイアフライ,217,217,244.190689,767.430664,6.253193,2.25982738,306,660,660,11,129,65535,65535,0,0,0,None
20230308133818736860,268783742,0,1,0,0,False,20,RedmoonRynde,62397,62397,211.602417,665.785461,14.0958624,1.661381,0,10000,10000,90,0,59,59,0,0,0,Ifrit
20230308133818736860,1073744243,0,2,0,3758096384,False,0,黒渦団の兵卒,6100,6100,126.0708,735.6196,23.2013779,-4.79221344e-05,788,5750,5750,35,1273,65535,65535,0,0,0,None
20230308133818736860,1073748480,0,2,0,3758096384,False,0,ファイアフライ,217,217,248.462646,769.8634,6.22856474,-0.0127036572,306,660,660,11,129,65535,65535,0,0,0,None
20230308133818736860,1073744181,0,2,0,3758096384,False,0,ファイアフライ,217,217,244.20549,767.4184,6.2533474,2.25982738,306,660,660,11,129,65535,65535,0,0,0,None
20230308133818742860,268783742,0,1,0,0,False,20,RedmoonRynde,62397,62397,211.602417,665.785461,14.0958624,1.661381,0,10000,10000,90,0,59,59,0,0,0,Ifrit
20230308133818742860,1073744243,0,2,0,3758096384,False,0,黒渦団の兵卒,6100,6100,126.0708,735.6196,23.2013779,-4.79221344e-05,788,5750,5750,35,1273,65535,65535,0,0,0,None
20230308133818742860,1073748480,0,2,0,3758096384,False,0,ファイアフライ,217,217,248.462646,769.8634,6.22856474,-0.0127036572,306,660,660,11,129,65535,65535,0,0,0,None
20230308133818742860,1073744181,0,2,0,3758096384,False,0,ファイアフライ,217,217,244.20549,767.4184,6.2533474,2.25982738,306,660,660,11,129,65535,65535,0,0,0,None
20230308133818748861,268783742,0,1,0,0,False,20,RedmoonRynde,62397,62397,211.602417,665.785461,14.0958624,1.661381,0,10000,10000,90,0,59,59,0,0,0,Ifrit
20230308133818748861,1073744243,0,2,0,3758096384,False,0,黒渦団の兵卒,6100,6100,126.0708,735.6196,23.2013779,-4.79221344e-05,788,5750,5750,35,1273,65535,65535,0,0,0,None
20230308133818748861,1073748480,0,2,0,3758096384,False,0,ファイアフライ,217,217,248.462646,769.8634,6.22856474,-0.0127036572,306,660,660,11,129,65535,65535,0,0,0,None
20230308133818748861,1073744181,0,2,0,3758096384,False,0,ファイアフライ,217,217,244.2209,767.40564,6.25350857,2.25982738,306,660,660,11,129,65535,65535,0,0,0,None
20230308133818754863,268783742,0,1,0,0,False,20,RedmoonRynde,62397,62397,211.602417,665.785461,14.0958624,1.661381,0,10000,10000,90,0,59,59,0,0,0,Ifrit
20230308133818754863,1073744243,0,2,0,3758096384,False,0,黒渦団の兵卒,6100,6100,126.0708,735.6196,23.2013779,-4.79221344e-05,788,5750,5750,35,1273,65535,65535,0,0,0,None
20230308133818754863,1073748480,0,2,0,3758096384,False,0,ファイアフライ,217,217,248.462646,769.8634,6.22856474,-0.0127036572,306,660,660,11,129,65535,65535,0,0,0,None
20230308133818754863,1073744181,0,2,0,3758096384,False,0,ファイアフライ,217,217,244.235382,767.3937,6.25399637,2.25982738,306,660,660,11,129,65535,65535,0,0,0,None
20230308133818760860,268783742,0,1,0,0,False,20,RedmoonRynde,62397,62397,211.602417,665.785461,14.0958624,1.661381,0,10000,10000,90,0,59,59,0,0,0,Ifrit
20230308133818760860,1073744243,0,2,0,3758096384,False,0,黒渦団の兵卒,6100,6100,126.0708,735.6196,23.2013779,-4.79221344e-05,788,5750,5750,35,1273,65535,65535,0,0,0,None
20230308133818760860,1073748480,0,2,0,3758096384,False,0,ファイアフライ,217,217,248.462646,769.8634,6.22856474,-0.0127036572,306,660,660,11,129,65535,65535,0,0,0,None
20230308133818760860,1073744181,0,2,0,3758096384,False,0,ファイアフライ,217,217,244.235382,767.3937,6.25399637,2.25982738,306,660,660,11,129,65535,65535,0,0,0,None
20230308133818766861,268783742,0,1,0,0,False,20,RedmoonRynde,62397,62397,211.602417,665.785461,14.0958624,1.661381,0,10000,10000,90,0,59,59,0,0,0,Ifrit
20230308133818766861,1073744243,0,2,0,3758096384,False,0,黒渦団の兵卒,6100,6100,126.0708,735.6196,23.2013779,-4.79221344e-05,788,5750,5750,35,1273,65535,65535,0,0,0,None
20230308133818766861,1073748480,0,2,0,3758096384,False,0,ファイアフライ,217,217,248.462646,769.8634,6.22856474,-0.0127036572,306,660,660,11,129,65535,65535,0,0,0,None
20230308133818766861,1073744181,0,2,0,3758096384,False,0,ファイアフライ,217,217,244.2515,767.3803,6.25416,2.25982738,306,660,660,11,129,65535,65535,0,0,0,None
20230308133818771862,268783742,0,1,0,0,False,20,RedmoonRynde,62397,62397,211.602417,665.785461,14.0958624,1.661381,0,10000,10000,90,0,59,59,0,0,0,Ifrit
20230308133818771862,1073744243,0,2,0,3758096384,False,0,黒渦団の兵卒,6100,6100,126.0708,735.6196,23.2013779,-4.79221344e-05,788,5750,5750,35,1273,65535,65535,0,0,0,None
20230308133818771862,1073748480,0,2,0,3758096384,False,0,ファイアフライ,217,217,248.462646,769.8634,6.22856474,-0.0127036572,306,660,660,11,129,65535,65535,0,0,0,None
